PCID,SMILES,Avg_T_half,Sem_T_half,Norm_T_half,Norm_Sem_T_half,Feature,Docking,Close,Loose
39820614,Cc1cccc2c(c[nH]c12)-c1ccc(cn1)C(N)=O,21.66666667,0.166666667,1.019607843,0.029067371,"[0.8582425117492676, -0.013645391911268234, 0.2275993824005127, 3.395728588104248, 1.8063478469848633, -1.1749675273895264, -0.9512944221496582, 1.5048333406448364, 0.8089799880981445, -2.8164031505584717, -3.1363024711608887, -2.4111220836639404, -1.118433952331543, -0.8853152990341187, 1.4881843328475952, -3.576367139816284, 0.1790046989917755, -2.296937942504883, 0.29871708154678345, 0.003916791174560785, 1.3696902990341187, -3.3096652030944824, 2.3695034980773926, 1.5331480503082275, -0.06265565752983093, -0.36378341913223267, -1.1432788372039795, -1.5432194471359253, 0.28589242696762085, 0.12797191739082336, 0.252113401889801, 0.41112685203552246, 0.03144508972764015, -0.9684391617774963, 0.2965528964996338, 0.10237942636013031, -0.6947075128555298, 0.01111166924238205, 0.3013637363910675, -0.6380276083946228, 0.6774007081985474, -0.10635058581829071, -0.30646538734436035, 0.7418384552001953, 0.2412477433681488, -0.7195809483528137, 0.535843014717102, 0.022516170516610146, 0.417758584022522, -0.2220165729522705, 0.3828772306442261, -0.06612203270196915, 0.14501982927322388, 0.6161397695541382, -0.2339753955602646, -0.48723968863487244]",0,0,1
19807226,Cl.Cc1cccc2c3CCNCc3[nH]c12,21.5,0.5,1.011764706,0.036400887,"[-1.8778254985809326, -2.197384834289551, -1.5523695945739746, 5.535144805908203, 0.19965624809265137, -0.7115479707717896, 1.2270870208740234, 3.2013821601867676, 1.239342451095581, -0.732367753982544, -2.2220401763916016, -2.594398260116577, 0.3836885690689087, -0.1423041820526123, -1.046281337738037, -1.757431149482727, -1.3630940914154053, -1.6138451099395752, 0.07313396036624908, 2.2811710834503174, 0.5885361433029175, -1.2924171686172485, 0.13368918001651764, -0.4583456516265869, -1.83400297164917, -0.06864343583583832, 2.059521436691284, -2.0997047424316406, 0.41386979818344116, -0.17699946463108063, 0.4286976456642151, 1.2595009803771973, -0.20264798402786255, -0.8483147025108337, -0.31444305181503296, -0.1400170922279358, -0.29712527990341187, -0.061065949499607086, 0.3579913377761841, -0.7406110763549805, -0.010939031839370728, 0.19221656024456024, -1.0176818370819092, 0.3663867712020874, 0.5119524002075195, -0.6984352469444275, 0.2377873659133911, 0.45514583587646484, -0.34820356965065, -0.6212764978408813, 0.13142181932926178, 0.01153392344713211, 0.04848518222570419, 0.5503007769584656, 0.289328932762146, -0.10004004836082458]",0,0,1
805007,COc1ccc2c3ccc(OCC(N)=O)c(C)c3oc(=O)c2c1,19.83333333,0.166666667,0.933333333,0.026794516,"[-0.5109823942184448, -1.3896584510803223, -1.0651723146438599, 0.89613276720047, 1.5677573680877686, -0.05721184238791466, -4.203452110290527, 0.1077822670340538, 0.7166013717651367, 0.7976354360580444, -1.2866322994232178, -0.4107377529144287, 2.240943193435669, -2.4953131675720215, -3.250088930130005, 0.011762633919715881, 1.6298600435256958, -2.8729491233825684, 0.6100108027458191, 1.3018741607666016, 0.21615087985992432, 0.3822582960128784, 0.5440460443496704, 1.8511816263198853, -1.2998939752578735, -1.5527198314666748, 1.7011265754699707, 1.4698619842529297, 0.20887848734855652, -0.6302270293235779, 0.2911717891693115, 0.715635359287262, 0.0893000066280365, -0.4067811071872711, 0.1585713028907776, -0.15698477625846863, -0.13514405488967896, -0.42825543880462646, -0.05506790429353714, -0.9364659786224365, 0.7538091540336609, 0.297466516494751, -0.2531803846359253, 0.2959873080253601, 0.3395248055458069, -0.021115928888320923, 0.1441909372806549, 0.4065098464488983, -0.6426640748977661, 0.23936539888381958, -0.05904601514339447, -0.14972364902496338, -0.29891303181648254, 0.381271630525589, -0.3326030969619751, -0.3462444841861725]",0,0,1
744837,Cc1c(OCC(N)=O)ccc2c(C)c(C)c(=O)oc12,25.33333333,0.333333333,1.192156863,0.036291074,"[-0.42438364028930664, -5.634032726287842, 0.1012854054570198, 1.867624044418335, 1.0780951976776123, -1.0325884819030762, -1.961378574371338, -2.4814226627349854, -0.3555796444416046, 2.8737335205078125, 0.22447845339775085, 1.8406822681427002, 0.2758648097515106, -1.870294213294983, -1.9839462041854858, 0.1461874544620514, -2.028071403503418, -0.17143377661705017, 1.7621620893478394, 0.9408354759216309, 2.9767956733703613, -1.0725209712982178, 2.324579954147339, 0.8282290101051331, -0.2300443798303604, 0.5842225551605225, -0.05743500217795372, 0.25941774249076843, -0.03417045995593071, -0.704192578792572, -0.2975977957248688, 0.4029805064201355, 0.053831834346055984, -1.261803150177002, -0.0006032660603523254, -0.7063432335853577, -0.08215883374214172, -0.6631209254264832, -0.07603408396244049, -1.1723394393920898, 0.9365465044975281, 0.22012579441070557, -0.645197868347168, 0.6829382181167603, 0.5011932253837585, -0.018029719591140747, 0.19527047872543335, -0.5093200206756592, -1.0136497020721436, 0.13395032286643982, -0.23366351425647736, -0.07896582037210464, -0.4968157410621643, 0.18248459696769714, -0.3727242946624756, -0.5530693531036377]",0,0,1
5913361,O=C1NC(=S)S\C1=C/c1coc2ccccc2c1=O,27,0,1.270588235,0.034878893,"[-2.4641172885894775, -2.420159101486206, -2.4383530616760254, 1.5444653034210205, -0.14209023118019104, 2.3446133136749268, 0.9349358081817627, 4.314030170440674, 1.667074203491211, -0.0995633453130722, 0.46346646547317505, 2.8248727321624756, -3.4789323806762695, -2.620270013809204, 0.5192903876304626, -0.4450896978378296, 1.6988584995269775, -0.8112972378730774, 0.849067211151123, 4.733349800109863, 0.8732993602752686, -1.494991421699524, 1.4276766777038574, -2.4237332344055176, -2.344609498977661, 0.069940946996212, -0.6713510155677795, -1.089085340499878, -1.4529894590377808, -0.641879141330719, -0.06519705057144165, 0.31121665239334106, 6.843997955322266, -0.7841749787330627, 0.4179314970970154, 0.38023120164871216, -0.16540047526359558, 0.04817897826433182, 0.47489720582962036, -0.35540303587913513, 0.6100890040397644, 0.11978026479482651, -0.19329723715782166, 0.8447906374931335, 0.30223044753074646, -0.7787138819694519, -0.1161717101931572, -0.014690270647406578, 0.15392933785915375, -0.8894428014755249, 0.15708285570144653, 1.2944220304489136, -0.029417548328638077, -0.06808531284332275, -0.34135857224464417, -0.2265697419643402]",0,0,1
726884,OC(=O)[C@H]1NCCc2ccccc12,26,0.166666667,1.223529412,0.034490678,"[-2.6280696392059326, 0.11364886164665222, -1.8315290212631226, 2.754288911819458, -1.172294020652771, 2.089632034301758, -0.7553791999816895, 3.785949945449829, -1.4196827411651611, 0.7862650752067566, -1.0988752841949463, 2.8168325424194336, 0.048611678183078766, -2.7560572624206543, -0.7631425261497498, -2.3707361221313477, -2.9919891357421875, -1.2291475534439087, 4.256531715393066, -2.0455005168914795, 1.8471455574035645, -0.05689537525177002, -2.2496163845062256, -1.1768689155578613, 0.0054417625069618225, -2.6131234169006348, -0.7853549122810364, 1.9312455654144287, 1.3167778253555298, -0.6883231401443481, 0.29766368865966797, 0.09071236848831177, -8.37273120880127, -0.30341023206710815, -0.2801532745361328, -0.3212398290634155, -0.7433410286903381, 0.1745065152645111, -0.3560563027858734, -0.8034383058547974, -0.22327497601509094, -0.4235978126525879, -0.7901307344436646, -0.5341347455978394, -0.2509596347808838, -0.6249780654907227, -0.2082253396511078, 0.2103978842496872, 0.07599444687366486, 1.4922447204589844, 0.2768877148628235, -1.4275559186935425, -0.10385198146104813, 0.13802599906921387, 0.14947041869163513, 0.18080133199691772]",0,0,1
87112,O=Cc1coc2ccccc2c1=O,25.16666667,0.166666667,1.184313725,0.033443268,"[-2.408838987350464, -2.123960494995117, -0.9512990117073059, 1.8558194637298584, -0.5300568342208862, 1.2242141962051392, -0.24303552508354187, 4.232237339019775, 0.7475574016571045, -1.432905912399292, 0.1366983950138092, 2.0060880184173584, -2.0522329807281494, -3.010896682739258, -1.0461024045944214, -1.4224531650543213, 0.32054904103279114, -1.4202371835708618, 2.2371394634246826, 1.830872654914856, 0.5805321335792542, -2.048832416534424, 1.6891074180603027, -0.27527886629104614, -2.4454498291015625, 0.13745322823524475, -2.2036631107330322, 1.1172173023223877, 0.26129209995269775, -0.9674899578094482, -0.2560303807258606, -0.09270160645246506, 0.4780024290084839, -1.1636974811553955, 0.568157970905304, 0.7658563852310181, -0.09389306604862213, -0.1782272458076477, 0.3145805299282074, -0.2684841454029083, 0.8738164305686951, 0.5124490261077881, 0.09083613753318787, 0.8098147511482239, -0.5174164175987244, -0.7210036516189575, 0.584184467792511, -0.495404452085495, -0.25315922498703003, -0.5547069311141968, -0.1270119547843933, -0.5794318318367004, -0.15819402039051056, -0.5917420983314514, -0.25989365577697754, -0.699210524559021]",0,0,1
11310393,Cc1cccc2c(c[nH]c12)C1=CCNCC1,27.5,0,1.294117647,0.035524798,"[-2.0555903911590576, -2.1926660537719727, -1.8889827728271484, 2.760301113128662, 2.5531046390533447, -1.5113192796707153, 1.3327733278274536, 4.570355415344238, 0.4941713809967041, -2.051936388015747, -1.5977576971054077, -1.9165436029434204, 0.48384803533554077, -0.32335156202316284, -1.9907735586166382, -2.4124178886413574, -1.7470102310180664, -2.8736512660980225, 2.4152541160583496, 1.8467144966125488, 0.461566299200058, -2.8378615379333496, -0.013503579422831535, -1.3071141242980957, -0.9618659019470215, 0.4992242753505707, 0.6426143646240234, -1.8725690841674805, 0.08495310693979263, -0.23775142431259155, -0.2576558589935303, 0.45027485489845276, 0.17480723559856415, -1.1761516332626343, 0.32454490661621094, 0.20072567462921143, -0.9295090436935425, -0.44102874398231506, 0.7192894220352173, -0.8899458646774292, 0.32595279812812805, 0.41518837213516235, -0.7769066691398621, 0.6418631672859192, -0.12072934955358505, -0.6949959397315979, 0.35875454545021057, -0.007400931790471077, -0.3524079918861389, -0.24242788553237915, 0.8446792960166931, 0.09360664337873459, 0.15989169478416443, -0.8073707818984985, -0.8652867078781128, -0.8166435956954956]",0,0,1
39820614,Cc1cccc2c(c[nH]c12)-c1ccc(cn1)C(N)=O,21.41666667,0.083333333,1.007843137,0.027942832,"[0.8582425117492676, -0.013645391911268234, 0.2275993824005127, 3.395728588104248, 1.8063478469848633, -1.1749675273895264, -0.9512944221496582, 1.5048333406448364, 0.8089799880981445, -2.8164031505584717, -3.1363024711608887, -2.4111220836639404, -1.118433952331543, -0.8853152990341187, 1.4881843328475952, -3.576367139816284, 0.1790046989917755, -2.296937942504883, 0.29871708154678345, 0.003916791174560785, 1.3696902990341187, -3.3096652030944824, 2.3695034980773926, 1.5331480503082275, -0.06265565752983093, -0.36378341913223267, -1.1432788372039795, -1.5432194471359253, 0.28589242696762085, 0.12797191739082336, 0.252113401889801, 0.41112685203552246, 0.03144508972764015, -0.9684391617774963, 0.2965528964996338, 0.10237942636013031, -0.6947075128555298, 0.01111166924238205, 0.3013637363910675, -0.6380276083946228, 0.6774007081985474, -0.10635058581829071, -0.30646538734436035, 0.7418384552001953, 0.2412477433681488, -0.7195809483528137, 0.535843014717102, 0.022516170516610146, 0.417758584022522, -0.2220165729522705, 0.3828772306442261, -0.06612203270196915, 0.14501982927322388, 0.6161397695541382, -0.2339753955602646, -0.48723968863487244]",0,0,1
19807226,Cl.Cc1cccc2c3CCNCc3[nH]c12,24.16666667,0.166666667,1.137254902,0.03218891,"[-1.8778254985809326, -2.197384834289551, -1.5523695945739746, 5.535144805908203, 0.19965624809265137, -0.7115479707717896, 1.2270870208740234, 3.2013821601867676, 1.239342451095581, -0.732367753982544, -2.2220401763916016, -2.594398260116577, 0.3836885690689087, -0.1423041820526123, -1.046281337738037, -1.757431149482727, -1.3630940914154053, -1.6138451099395752, 0.07313396036624908, 2.2811710834503174, 0.5885361433029175, -1.2924171686172485, 0.13368918001651764, -0.4583456516265869, -1.83400297164917, -0.06864343583583832, 2.059521436691284, -2.0997047424316406, 0.41386979818344116, -0.17699946463108063, 0.4286976456642151, 1.2595009803771973, -0.20264798402786255, -0.8483147025108337, -0.31444305181503296, -0.1400170922279358, -0.29712527990341187, -0.061065949499607086, 0.3579913377761841, -0.7406110763549805, -0.010939031839370728, 0.19221656024456024, -1.0176818370819092, 0.3663867712020874, 0.5119524002075195, -0.6984352469444275, 0.2377873659133911, 0.45514583587646484, -0.34820356965065, -0.6212764978408813, 0.13142181932926178, 0.01153392344713211, 0.04848518222570419, 0.5503007769584656, 0.289328932762146, -0.10004004836082458]",0,0,1
805007,COc1ccc2c3ccc(OCC(N)=O)c(C)c3oc(=O)c2c1,19.25,0.25,0.905882353,0.027509886,"[-0.5109823942184448, -1.3896584510803223, -1.0651723146438599, 0.89613276720047, 1.5677573680877686, -0.05721184238791466, -4.203452110290527, 0.1077822670340538, 0.7166013717651367, 0.7976354360580444, -1.2866322994232178, -0.4107377529144287, 2.240943193435669, -2.4953131675720215, -3.250088930130005, 0.011762633919715881, 1.6298600435256958, -2.8729491233825684, 0.6100108027458191, 1.3018741607666016, 0.21615087985992432, 0.3822582960128784, 0.5440460443496704, 1.8511816263198853, -1.2998939752578735, -1.5527198314666748, 1.7011265754699707, 1.4698619842529297, 0.20887848734855652, -0.6302270293235779, 0.2911717891693115, 0.715635359287262, 0.0893000066280365, -0.4067811071872711, 0.1585713028907776, -0.15698477625846863, -0.13514405488967896, -0.42825543880462646, -0.05506790429353714, -0.9364659786224365, 0.7538091540336609, 0.297466516494751, -0.2531803846359253, 0.2959873080253601, 0.3395248055458069, -0.021115928888320923, 0.1441909372806549, 0.4065098464488983, -0.6426640748977661, 0.23936539888381958, -0.05904601514339447, -0.14972364902496338, -0.29891303181648254, 0.381271630525589, -0.3326030969619751, -0.3462444841861725]",0,0,1
744837,Cc1c(OCC(N)=O)ccc2c(C)c(C)c(=O)oc12,26.41666667,0.416666667,1.243137255,0.039357415,"[-0.42438364028930664, -5.634032726287842, 0.1012854054570198, 1.867624044418335, 1.0780951976776123, -1.0325884819030762, -1.961378574371338, -2.4814226627349854, -0.3555796444416046, 2.8737335205078125, 0.22447845339775085, 1.8406822681427002, 0.2758648097515106, -1.870294213294983, -1.9839462041854858, 0.1461874544620514, -2.028071403503418, -0.17143377661705017, 1.7621620893478394, 0.9408354759216309, 2.9767956733703613, -1.0725209712982178, 2.324579954147339, 0.8282290101051331, -0.2300443798303604, 0.5842225551605225, -0.05743500217795372, 0.25941774249076843, -0.03417045995593071, -0.704192578792572, -0.2975977957248688, 0.4029805064201355, 0.053831834346055984, -1.261803150177002, -0.0006032660603523254, -0.7063432335853577, -0.08215883374214172, -0.6631209254264832, -0.07603408396244049, -1.1723394393920898, 0.9365465044975281, 0.22012579441070557, -0.645197868347168, 0.6829382181167603, 0.5011932253837585, -0.018029719591140747, 0.19527047872543335, -0.5093200206756592, -1.0136497020721436, 0.13395032286643982, -0.23366351425647736, -0.07896582037210464, -0.4968157410621643, 0.18248459696769714, -0.3727242946624756, -0.5530693531036377]",0,0,1
5913361,O=C1NC(=S)S\C1=C/c1coc2ccccc2c1=O,24.5,0,1.152941176,0.031649366,"[-2.4641172885894775, -2.420159101486206, -2.4383530616760254, 1.5444653034210205, -0.14209023118019104, 2.3446133136749268, 0.9349358081817627, 4.314030170440674, 1.667074203491211, -0.0995633453130722, 0.46346646547317505, 2.8248727321624756, -3.4789323806762695, -2.620270013809204, 0.5192903876304626, -0.4450896978378296, 1.6988584995269775, -0.8112972378730774, 0.849067211151123, 4.733349800109863, 0.8732993602752686, -1.494991421699524, 1.4276766777038574, -2.4237332344055176, -2.344609498977661, 0.069940946996212, -0.6713510155677795, -1.089085340499878, -1.4529894590377808, -0.641879141330719, -0.06519705057144165, 0.31121665239334106, 6.843997955322266, -0.7841749787330627, 0.4179314970970154, 0.38023120164871216, -0.16540047526359558, 0.04817897826433182, 0.47489720582962036, -0.35540303587913513, 0.6100890040397644, 0.11978026479482651, -0.19329723715782166, 0.8447906374931335, 0.30223044753074646, -0.7787138819694519, -0.1161717101931572, -0.014690270647406578, 0.15392933785915375, -0.8894428014755249, 0.15708285570144653, 1.2944220304489136, -0.029417548328638077, -0.06808531284332275, -0.34135857224464417, -0.2265697419643402]",0,0,1
87112,O=Cc1coc2ccccc2c1=O,25.3333,0.25,1.197628,0.026473,"[-2.408838987350464, -2.123960494995117, -0.9512990117073059, 1.8558194637298584, -0.5300568342208862, 1.2242141962051392, -0.24303552508354187, 4.232237339019775, 0.7475574016571045, -1.432905912399292, 0.1366983950138092, 2.0060880184173584, -2.0522329807281494, -3.010896682739258, -1.0461024045944214, -1.4224531650543213, 0.32054904103279114, -1.4202371835708618, 2.2371394634246826, 1.830872654914856, 0.5805321335792542, -2.048832416534424, 1.6891074180603027, -0.27527886629104614, -2.4454498291015625, 0.13745322823524475, -2.2036631107330322, 1.1172173023223877, 0.26129209995269775, -0.9674899578094482, -0.2560303807258606, -0.09270160645246506, 0.4780024290084839, -1.1636974811553955, 0.568157970905304, 0.7658563852310181, -0.09389306604862213, -0.1782272458076477, 0.3145805299282074, -0.2684841454029083, 0.8738164305686951, 0.5124490261077881, 0.09083613753318787, 0.8098147511482239, -0.5174164175987244, -0.7210036516189575, 0.584184467792511, -0.495404452085495, -0.25315922498703003, -0.5547069311141968, -0.1270119547843933, -0.5794318318367004, -0.15819402039051056, -0.5917420983314514, -0.25989365577697754, -0.699210524559021]",0,0,1
